id,created_at,updated_at
31915,06/09/2013 5:57:33,06/24/2013 15:03:11
31916,06/09/2013 6:24:28,06/16/2013 15:06:45
31917,06/09/2013 6:40:15,06/16/2013 15:06:45
31918,06/09/2013 7:08:16,06/16/2013 15:06:46
31919,06/09/2013 7:13:56,06/16/2013 15:06:46
31921,06/09/2013 7:34:00,06/16/2013 15:06:46
31922,06/09/2013 7:55:50,06/25/2013 0:50:17
31923,06/09/2013 9:10:23,06/16/2013 15:06:46
31924,06/09/2013 10:12:53,06/16/2013 15:06:46
31925,06/09/2013 10:17:08,06/16/2013 15:06:46
31926,06/09/2013 10:28:24,06/16/2013 15:06:46
31927,06/09/2013 13:03:47,06/16/2013 15:06:46
31929,06/09/2013 15:48:16,06/17/2013 15:08:28
31930,06/09/2013 15:50:00,06/17/2013 15:08:28
31931,06/09/2013 15:51:57,06/17/2013 15:08:28
31932,06/09/2013 15:52:03,06/25/2013 19:43:37
31933,06/09/2013 15:56:14,06/17/2013 15:08:28
31934,06/09/2013 16:06:03,07/07/2013 16:28:24
31935,06/09/2013 16:11:14,06/17/2013 15:08:28
31936,06/09/2013 16:30:05,06/17/2013 15:08:29
31937,06/09/2013 16:38:41,06/17/2013 15:08:29
31938,06/09/2013 17:01:46,07/08/2013 15:01:57
31939,06/09/2013 17:05:54,06/17/2013 15:08:29
31941,06/09/2013 17:16:27,06/24/2013 15:03:11
31942,06/09/2013 17:40:24,06/24/2013 5:23:57
31943,06/09/2013 17:41:58,06/17/2013 15:08:29
31944,06/09/2013 18:02:08,06/17/2013 15:08:29
31945,06/09/2013 18:18:16,07/06/2013 16:52:05
31946,06/09/2013 18:22:27,07/02/2013 0:54:35
31947,06/09/2013 18:34:20,06/24/2013 15:03:11
31948,06/09/2013 18:36:39,06/17/2013 15:08:30
31949,06/09/2013 19:06:04,06/28/2013 15:02:07
31950,06/09/2013 19:07:54,07/04/2013 15:07:30
31951,06/09/2013 19:15:27,06/17/2013 15:08:30
31952,06/09/2013 19:16:52,07/04/2013 15:07:30
31953,06/09/2013 19:26:09,07/01/2013 19:46:23
31954,06/09/2013 19:34:48,06/17/2013 15:08:31
31955,06/09/2013 19:50:27,06/17/2013 15:08:31
31956,06/09/2013 20:08:24,06/24/2013 15:03:11
31957,06/09/2013 20:09:03,07/02/2013 15:03:58
31959,06/09/2013 20:17:40,06/24/2013 15:03:11
31960,06/09/2013 20:34:58,07/04/2013 15:07:30
31961,06/09/2013 20:37:12,06/17/2013 15:08:32
31962,06/09/2013 20:38:45,06/17/2013 15:08:32
31963,06/09/2013 20:46:42,06/17/2013 15:08:32
31964,06/09/2013 20:55:54,06/24/2013 15:03:11
31965,06/09/2013 21:07:51,07/01/2013 15:03:32
31966,06/09/2013 21:14:27,06/24/2013 15:03:11
31967,06/09/2013 21:14:37,07/02/2013 15:03:58
31968,06/09/2013 21:24:51,06/17/2013 15:08:33
31969,06/09/2013 21:32:48,06/17/2013 15:08:33
31970,06/09/2013 21:36:10,06/17/2013 15:08:33
31971,06/09/2013 21:47:39,06/24/2013 17:37:29
31972,06/09/2013 21:58:25,06/17/2013 15:08:33
31973,06/09/2013 22:00:00,06/17/2013 15:08:33
31974,06/09/2013 22:20:01,06/17/2013 15:08:33
31975,06/09/2013 22:21:14,06/17/2013 15:08:33
31976,06/09/2013 22:22:54,06/17/2013 15:08:33
31977,06/09/2013 22:25:40,06/26/2013 15:07:32
31978,06/09/2013 22:27:58,06/17/2013 15:08:34
31979,06/09/2013 22:47:13,06/17/2013 15:08:34
31981,06/09/2013 22:54:38,06/17/2013 15:08:34
31982,06/09/2013 22:55:14,06/17/2013 15:08:34
31983,06/09/2013 23:59:11,06/17/2013 15:08:34
31984,06/10/2013 0:02:12,06/17/2013 15:08:34
31985,06/10/2013 0:02:23,06/17/2013 15:08:35
31986,06/10/2013 0:18:27,07/05/2013 15:07:22
31987,06/10/2013 0:22:56,06/17/2013 15:08:35
31988,06/10/2013 0:27:57,06/18/2013 21:49:09
31989,06/10/2013 0:38:35,06/17/2013 15:08:36
31990,06/10/2013 0:46:04,06/17/2013 15:08:36
31991,06/10/2013 0:53:37,06/24/2013 15:03:12
31992,06/10/2013 0:58:05,06/17/2013 15:08:36
31993,06/10/2013 1:08:44,06/24/2013 15:03:12
31994,06/10/2013 1:28:29,06/17/2013 15:08:36
31995,06/10/2013 1:29:49,06/17/2013 15:08:36
31996,06/10/2013 1:38:03,06/17/2013 15:08:36
31997,06/10/2013 1:40:39,06/17/2013 15:08:36
31998,06/10/2013 1:56:27,06/17/2013 15:08:37
31999,06/10/2013 1:59:52,07/06/2013 22:02:02
32000,06/10/2013 2:06:30,06/17/2013 15:08:37
32001,06/10/2013 2:29:36,06/24/2013 18:43:24
32002,06/10/2013 2:37:57,06/17/2013 15:08:37
32003,06/10/2013 2:40:02,06/17/2013 15:08:37
32004,06/10/2013 2:42:35,06/17/2013 15:08:37
32005,06/10/2013 2:42:36,07/08/2013 15:01:57
32006,06/10/2013 2:42:56,06/17/2013 15:08:38
32007,06/10/2013 2:53:28,06/17/2013 15:08:38
32008,06/10/2013 3:08:52,06/17/2013 15:08:38
32009,06/10/2013 3:15:14,07/06/2013 18:09:05
32010,06/10/2013 3:24:23,06/24/2013 0:52:00
32011,06/10/2013 3:33:08,06/17/2013 15:08:39
32012,06/10/2013 3:34:15,06/17/2013 15:08:39
32013,06/10/2013 3:48:22,06/20/2013 21:13:51
32014,06/10/2013 3:49:35,06/17/2013 15:08:40
32015,06/10/2013 3:52:45,06/17/2013 15:08:40
32016,06/10/2013 4:02:52,06/17/2013 15:08:40
32018,06/10/2013 4:17:43,06/17/2013 15:08:40
32019,06/10/2013 4:35:06,06/24/2013 15:03:12
32020,06/10/2013 5:25:58,07/08/2013 4:23:44
32021,06/10/2013 5:48:13,06/17/2013 15:08:40
32022,06/10/2013 6:10:19,06/27/2013 22:27:42
32023,06/10/2013 6:32:14,07/06/2013 16:38:27
32024,06/10/2013 6:32:46,06/17/2013 15:08:40
32025,06/10/2013 6:41:56,06/17/2013 15:08:41
32026,06/10/2013 8:03:21,06/17/2013 15:08:41
32027,06/10/2013 8:37:54,06/17/2013 15:08:41
32028,06/10/2013 0:08:54,06/17/2013 15:08:41
32029,06/10/2013 0:52:04,06/17/2013 15:08:41
32030,06/10/2013 13:42:16,06/27/2013 15:07:03
32031,06/10/2013 13:50:47,06/17/2013 15:08:41
32032,06/10/2013 13:52:47,06/17/2013 15:08:42
32033,06/10/2013 14:27:46,06/17/2013 15:08:42
32034,06/10/2013 15:11:08,07/01/2013 15:03:32
32035,06/10/2013 15:11:37,06/18/2013 15:09:22
32036,06/10/2013 15:14:08,07/01/2013 15:03:32
32037,06/10/2013 15:15:23,07/01/2013 15:03:32
32038,06/10/2013 15:21:41,06/18/2013 15:09:22
32039,06/10/2013 15:41:29,06/18/2013 15:09:22
32040,06/10/2013 16:00:17,06/18/2013 15:09:22
32041,06/10/2013 16:13:15,06/18/2013 15:09:22
32042,06/10/2013 16:21:57,06/18/2013 15:09:22
32043,06/10/2013 16:22:00,06/18/2013 15:09:22
32044,06/10/2013 16:31:06,06/18/2013 15:09:22
32045,06/10/2013 16:43:20,07/04/2013 15:07:32
32046,06/10/2013 16:47:00,06/18/2013 15:09:22
32047,06/10/2013 17:03:17,06/18/2013 15:09:22
32048,06/10/2013 17:10:57,06/18/2013 15:09:23
32049,06/10/2013 17:16:53,06/18/2013 15:09:23
32050,06/10/2013 17:46:36,06/18/2013 15:09:23
32051,06/10/2013 17:54:24,06/18/2013 15:09:23
32052,06/10/2013 18:08:07,06/18/2013 15:09:23
32053,06/10/2013 18:32:11,06/18/2013 15:09:23
32054,06/10/2013 18:35:03,07/04/2013 15:07:33
32055,06/10/2013 18:39:54,06/18/2013 15:09:23
32056,06/10/2013 18:43:50,06/18/2013 15:09:23
32057,06/10/2013 18:45:42,06/27/2013 20:43:52
32058,06/10/2013 18:55:01,06/25/2013 15:05:36
32059,06/10/2013 18:58:03,06/18/2013 15:09:23
32060,06/10/2013 19:06:04,06/24/2013 20:05:57
32061,06/10/2013 19:14:25,06/18/2013 15:09:24
32062,06/10/2013 19:24:15,06/18/2013 15:09:24
32063,06/10/2013 19:26:16,06/20/2013 21:44:11
32064,06/10/2013 19:45:31,06/18/2013 15:09:24
32065,06/10/2013 19:59:24,07/03/2013 0:41:06
32066,06/10/2013 20:05:57,06/18/2013 15:09:24
32067,06/10/2013 20:20:30,07/08/2013 15:23:32
32068,06/10/2013 20:23:59,07/06/2013 15:08:53
32069,06/10/2013 20:37:52,06/18/2013 15:09:24
32070,06/10/2013 20:38:55,06/18/2013 15:09:25
32071,06/10/2013 20:39:33,06/18/2013 15:09:25
32072,06/10/2013 21:18:27,06/18/2013 15:09:25
32073,06/10/2013 21:26:04,06/18/2013 15:09:25
32074,06/10/2013 21:50:13,07/07/2013 15:02:42
32075,06/10/2013 21:50:42,06/25/2013 15:05:37
32076,06/10/2013 21:52:18,06/25/2013 15:05:37
32077,06/10/2013 22:18:39,06/18/2013 15:09:25
32078,06/10/2013 22:18:40,06/18/2013 15:09:25
32079,06/10/2013 22:21:32,07/06/2013 20:53:59
32080,06/10/2013 22:26:02,06/18/2013 15:09:25
32081,06/10/2013 22:27:05,06/18/2013 15:09:25
32082,06/10/2013 22:31:57,06/18/2013 15:09:25
32083,06/10/2013 22:38:24,07/02/2013 15:03:59
32084,06/10/2013 22:39:22,06/18/2013 15:09:25
32085,06/10/2013 22:40:30,06/22/2013 17:17:11
32086,06/10/2013 22:41:12,06/18/2013 15:09:25
32087,06/10/2013 22:52:55,06/18/2013 15:09:26
32088,06/10/2013 22:53:31,06/18/2013 15:09:26
32089,06/10/2013 23:05:56,06/18/2013 15:09:26
32090,06/10/2013 23:09:14,06/18/2013 15:09:26
32091,06/10/2013 23:33:43,06/18/2013 15:09:26
32092,06/10/2013 23:56:05,06/18/2013 15:09:26
32093,06/11/2013 0:26:54,06/25/2013 15:05:37
32094,06/11/2013 0:28:40,06/18/2013 15:09:26
32095,06/11/2013 0:34:15,07/07/2013 13:15:27
32096,06/11/2013 0:37:21,06/18/2013 15:09:26
32097,06/11/2013 0:41:10,06/18/2013 15:09:27
32098,06/11/2013 0:46:40,06/18/2013 15:09:27
32099,06/11/2013 1:01:55,07/07/2013 16:34:11
32100,06/11/2013 1:12:11,06/18/2013 15:09:27
32101,06/11/2013 1:12:17,06/18/2013 15:09:27
32102,06/11/2013 1:23:57,06/25/2013 15:05:37
32103,06/11/2013 1:26:34,06/18/2013 15:09:29
32104,06/11/2013 1:33:10,06/18/2013 15:09:29
32105,06/11/2013 1:33:15,07/07/2013 16:22:13
32106,06/11/2013 1:36:03,06/18/2013 15:09:29
32107,06/11/2013 1:38:37,06/18/2013 15:09:29
32108,06/11/2013 1:44:18,06/18/2013 15:09:29
32109,06/11/2013 1:44:20,06/18/2013 15:09:30
32110,06/11/2013 1:51:06,06/18/2013 15:09:30
32111,06/11/2013 1:51:35,06/18/2013 15:09:30
32112,06/11/2013 1:52:05,06/18/2013 15:09:30
32113,06/11/2013 2:04:59,06/18/2013 15:09:30
32114,06/11/2013 2:10:45,06/25/2013 15:05:37
32115,06/11/2013 2:20:57,06/18/2013 15:09:30
32116,06/11/2013 2:22:50,07/01/2013 15:03:33
32117,06/11/2013 2:38:40,06/18/2013 15:09:30
32118,06/11/2013 2:43:44,06/18/2013 15:09:30
32119,06/11/2013 2:53:16,06/18/2013 15:09:30
32120,06/11/2013 2:56:07,06/18/2013 15:09:30
32121,06/11/2013 3:02:50,06/18/2013 15:09:30
32122,06/11/2013 3:03:32,06/18/2013 15:09:31
32123,06/11/2013 3:03:55,06/18/2013 15:09:31
32124,06/11/2013 3:04:50,06/25/2013 15:05:37
32125,06/11/2013 3:13:29,06/18/2013 15:09:31
32126,06/11/2013 3:15:13,06/18/2013 15:09:31
32127,06/11/2013 3:20:46,06/18/2013 15:09:31
32128,06/11/2013 3:44:52,06/25/2013 15:05:37
32129,06/11/2013 3:48:12,07/03/2013 15:07:29
32130,06/11/2013 4:03:09,07/07/2013 18:48:28
32131,06/11/2013 4:08:08,06/18/2013 15:09:32
32132,06/11/2013 4:15:54,06/18/2013 15:09:32
32133,06/11/2013 4:23:25,06/18/2013 15:09:32
32134,06/11/2013 4:26:40,06/18/2013 15:09:32
32135,06/11/2013 4:27:55,06/18/2013 15:09:32
32136,06/11/2013 4:36:45,06/18/2013 15:09:32
32137,06/11/2013 4:43:31,06/18/2013 15:09:32
32138,06/11/2013 4:52:10,06/18/2013 15:09:32
32139,06/11/2013 4:56:06,06/25/2013 15:05:37
32140,06/11/2013 5:18:20,06/18/2013 15:09:32
32141,06/11/2013 5:19:26,06/18/2013 15:09:33
32142,06/11/2013 5:19:26,06/18/2013 15:09:33
32143,06/11/2013 5:24:35,06/18/2013 15:09:33
32144,06/11/2013 5:27:17,06/18/2013 15:09:33
32145,06/11/2013 5:39:30,06/18/2013 15:09:33
32146,06/11/2013 5:45:46,06/18/2013 15:09:33
32147,06/11/2013 5:48:42,06/18/2013 15:09:33
32148,06/11/2013 6:01:38,06/18/2013 15:09:33
32149,06/11/2013 6:06:54,06/25/2013 15:05:37
32150,06/11/2013 6:10:42,07/03/2013 5:58:40
32151,06/11/2013 6:11:27,06/18/2013 15:09:34
32152,06/11/2013 6:19:16,06/26/2013 3:53:09
32153,06/11/2013 6:47:46,06/18/2013 15:09:34
32154,06/11/2013 7:11:56,07/06/2013 16:41:31
32155,06/11/2013 7:14:22,06/18/2013 15:09:34
32156,06/11/2013 7:26:14,06/18/2013 15:09:34
32157,06/11/2013 7:39:40,06/18/2013 15:09:34
32158,06/11/2013 0:10:12,06/18/2013 15:09:35
32159,06/11/2013 13:26:31,06/18/2013 15:09:35
32160,06/11/2013 14:28:40,06/18/2013 15:09:35
32161,06/11/2013 15:18:26,06/19/2013 15:08:37
32162,06/11/2013 16:11:56,07/01/2013 15:03:33
32163,06/11/2013 16:12:25,07/02/2013 15:03:59
32164,06/11/2013 16:26:35,06/26/2013 15:07:35
32165,06/11/2013 16:49:57,06/19/2013 15:08:38
32166,06/11/2013 17:51:03,06/19/2013 15:08:38
32167,06/11/2013 17:56:50,06/19/2013 15:08:38
32168,06/11/2013 18:10:51,06/19/2013 15:08:39
32169,06/11/2013 18:26:11,06/19/2013 15:08:39
32170,06/11/2013 18:40:49,07/08/2013 15:01:58
32171,06/11/2013 18:42:43,07/01/2013 21:37:43
32172,06/11/2013 19:09:16,07/06/2013 0:18:10
32173,06/11/2013 19:10:49,07/08/2013 15:01:58
32174,06/11/2013 19:33:13,06/30/2013 15:04:42
32175,06/11/2013 19:39:36,07/08/2013 1:33:23
32176,06/11/2013 20:07:04,06/26/2013 15:07:35
32177,06/11/2013 20:16:57,06/19/2013 15:08:39
32178,06/11/2013 20:19:00,06/19/2013 15:08:39
32179,06/11/2013 20:28:10,06/19/2013 15:08:39
32180,06/11/2013 20:28:33,06/19/2013 15:08:39
32181,06/11/2013 20:46:19,06/19/2013 15:08:40
32182,06/11/2013 20:46:27,06/19/2013 15:08:40
32183,06/11/2013 21:00:18,06/26/2013 15:07:36
32184,06/11/2013 21:02:50,06/19/2013 15:08:40
32185,06/11/2013 21:20:31,06/19/2013 15:08:40
32186,06/11/2013 21:21:44,06/27/2013 15:07:08
32187,06/11/2013 21:43:02,06/19/2013 15:08:40
32188,06/11/2013 21:43:07,06/19/2013 15:08:40
32189,06/11/2013 21:59:08,06/19/2013 15:08:40
32190,06/11/2013 22:08:51,07/02/2013 15:03:59
32191,06/11/2013 22:09:47,06/19/2013 15:08:40
32192,06/11/2013 22:13:59,06/19/2013 15:08:40
32193,06/11/2013 22:15:57,06/19/2013 15:08:41
32194,06/11/2013 22:16:59,06/19/2013 15:08:41
32195,06/11/2013 22:27:45,06/19/2013 15:08:41
32196,06/11/2013 22:33:44,07/03/2013 15:07:30
32197,06/11/2013 22:38:38,06/19/2013 15:08:41
32198,06/11/2013 22:58:04,07/02/2013 15:04:00
32199,06/11/2013 23:04:32,06/19/2013 15:08:42
32200,06/11/2013 23:16:37,06/19/2013 15:08:42
32201,06/11/2013 23:22:15,06/19/2013 15:08:42
32202,06/11/2013 23:23:26,06/19/2013 15:08:42
32203,06/11/2013 23:30:02,06/30/2013 15:04:42
32204,06/12/2013 0:41:37,06/26/2013 15:07:36
32205,06/12/2013 1:20:40,06/20/2013 0:22:49
32206,06/12/2013 1:26:47,06/19/2013 15:08:42
32207,06/12/2013 1:30:20,06/19/2013 15:08:42
32208,06/12/2013 1:37:54,07/02/2013 15:04:00
32209,06/12/2013 2:07:05,06/19/2013 15:08:42
32210,06/12/2013 2:09:58,07/07/2013 15:02:42
32211,06/12/2013 2:13:40,06/19/2013 15:08:42
32212,06/12/2013 2:19:09,06/22/2013 17:51:22
32213,06/12/2013 2:26:10,06/19/2013 15:08:42
32214,06/12/2013 2:28:58,06/19/2013 15:08:43
32215,06/12/2013 2:30:11,06/19/2013 15:08:43
32216,06/12/2013 2:33:45,07/05/2013 21:48:06
32217,06/12/2013 2:48:20,06/19/2013 15:08:43
32218,06/12/2013 3:21:22,06/19/2013 15:08:43
32219,06/12/2013 3:47:02,06/19/2013 15:08:43
32220,06/12/2013 3:52:44,07/05/2013 15:07:24
32221,06/12/2013 3:57:05,06/19/2013 15:08:43
32222,06/12/2013 4:30:28,06/26/2013 15:07:37
32223,06/12/2013 5:04:40,06/19/2013 15:08:44
32224,06/12/2013 5:15:39,06/19/2013 15:08:44
32225,06/12/2013 5:24:17,07/08/2013 15:01:58
32226,06/12/2013 5:24:28,06/19/2013 15:08:44
32227,06/12/2013 6:19:51,06/19/2013 15:08:45
32228,06/12/2013 6:25:16,06/19/2013 15:08:45
32229,06/12/2013 6:44:10,06/19/2013 15:08:45
32230,06/12/2013 6:45:54,06/19/2013 15:08:45
32231,06/12/2013 8:25:50,07/02/2013 15:04:00
32232,06/12/2013 8:30:51,06/19/2013 15:08:45
32233,06/12/2013 9:01:15,06/27/2013 15:07:10
32234,06/12/2013 9:37:06,06/24/2013 9:14:54
32235,06/12/2013 10:21:53,06/19/2013 15:08:45
32236,06/12/2013 0:23:40,06/19/2013 15:08:45
32237,06/12/2013 0:28:06,06/19/2013 15:08:45
32238,06/12/2013 13:35:53,06/19/2013 15:08:45
32239,06/12/2013 13:41:30,06/19/2013 15:08:45
32240,06/12/2013 13:52:50,07/01/2013 15:03:34
32241,06/12/2013 14:23:12,06/25/2013 16:26:06
32242,06/12/2013 14:23:46,06/19/2013 15:08:45
32243,06/12/2013 14:24:58,06/20/2013 14:19:06
32244,06/12/2013 14:43:14,06/19/2013 15:08:46
32245,06/12/2013 14:48:54,06/19/2013 15:08:46
32246,06/12/2013 15:20:26,07/03/2013 21:36:29
32247,06/12/2013 15:40:42,06/25/2013 0:51:25
32248,06/12/2013 16:10:31,06/24/2013 1:59:11
32249,06/12/2013 16:10:42,06/20/2013 15:11:32
32250,06/12/2013 16:22:04,06/20/2013 15:11:32
32251,06/12/2013 16:30:04,06/20/2013 15:11:32
32252,06/12/2013 16:40:47,07/07/2013 0:25:38
32253,06/12/2013 17:18:03,06/20/2013 15:11:33
32254,06/12/2013 17:22:38,06/20/2013 15:11:33
32255,06/12/2013 17:41:24,06/27/2013 15:07:11
32256,06/12/2013 17:57:44,06/20/2013 15:11:33
32257,06/12/2013 17:59:36,06/30/2013 15:04:43
32258,06/12/2013 18:21:58,06/20/2013 15:11:33
32259,06/12/2013 18:23:54,06/20/2013 15:11:33
32260,06/12/2013 18:30:06,07/01/2013 15:03:34
32261,06/12/2013 18:33:38,06/20/2013 15:11:34
32262,06/12/2013 18:40:20,06/20/2013 15:11:34
32263,06/12/2013 19:01:46,06/20/2013 15:11:34
32264,06/12/2013 19:06:46,06/20/2013 15:11:34
32265,06/12/2013 19:07:18,06/20/2013 15:11:34
32266,06/12/2013 19:07:56,06/20/2013 15:11:34
32267,06/12/2013 19:10:15,07/01/2013 15:03:34
32268,06/12/2013 19:17:39,06/20/2013 15:11:35
32269,06/12/2013 20:18:11,06/20/2013 15:11:35
32270,06/12/2013 20:27:54,06/20/2013 15:11:35
32271,06/12/2013 20:28:59,06/20/2013 15:11:35
32272,06/12/2013 21:03:16,07/08/2013 15:01:58
32273,06/12/2013 21:17:29,06/20/2013 15:11:35
32274,06/12/2013 21:20:56,06/20/2013 15:11:35
32275,06/12/2013 21:45:37,06/20/2013 15:11:36
32276,06/12/2013 22:00:12,07/08/2013 15:01:58
32277,06/12/2013 22:44:47,06/20/2013 15:11:36
32278,06/12/2013 23:16:15,06/20/2013 15:11:36
32279,06/12/2013 23:23:47,06/20/2013 15:11:36
32280,06/12/2013 23:26:55,06/20/2013 15:11:36
32281,06/12/2013 23:45:11,07/05/2013 15:07:25
32282,06/12/2013 23:45:55,06/20/2013 15:11:36
32283,06/13/2013 0:00:18,06/27/2013 15:07:12
32284,06/13/2013 0:11:43,06/20/2013 15:11:37
32285,06/13/2013 0:11:47,07/04/2013 15:07:36
32286,06/13/2013 0:16:36,06/27/2013 15:07:12
32287,06/13/2013 0:50:03,06/20/2013 15:11:38
32288,06/13/2013 0:53:19,06/20/2013 15:11:38
32289,06/13/2013 1:10:09,06/20/2013 15:11:38
32290,06/13/2013 1:15:08,06/20/2013 15:11:38
32291,06/13/2013 1:31:41,06/27/2013 15:07:13
32292,06/13/2013 1:36:34,07/05/2013 20:39:48
32293,06/13/2013 1:38:08,06/20/2013 15:11:38
32294,06/13/2013 1:38:47,07/04/2013 1:37:15
32295,06/13/2013 1:39:02,06/22/2013 21:33:13
32296,06/13/2013 1:59:22,06/30/2013 15:04:43
32297,06/13/2013 2:07:06,07/01/2013 15:03:35
32298,06/13/2013 2:11:25,06/20/2013 15:11:39
32299,06/13/2013 2:25:14,06/20/2013 15:11:39
32300,06/13/2013 2:34:35,06/27/2013 15:07:13
32301,06/13/2013 2:58:59,06/20/2013 15:11:39
32302,06/13/2013 3:08:07,07/05/2013 15:07:25
32303,06/13/2013 3:14:33,07/04/2013 2:51:15
32304,06/13/2013 3:19:47,06/20/2013 15:11:39
32305,06/13/2013 3:21:49,06/27/2013 15:07:13
32306,06/13/2013 3:24:49,06/20/2013 15:11:39
32307,06/13/2013 4:00:37,06/20/2013 15:11:39
32308,06/13/2013 4:01:34,06/20/2013 15:11:39
32309,06/13/2013 4:14:49,06/20/2013 15:11:40
32310,06/13/2013 4:20:15,06/20/2013 15:11:40
32311,06/13/2013 4:23:27,06/20/2013 15:11:40
32312,06/13/2013 4:24:18,06/20/2013 15:11:40
32313,06/13/2013 4:25:58,06/20/2013 15:11:40
32314,06/13/2013 4:26:09,07/07/2013 15:11:24
32315,06/13/2013 4:26:53,06/20/2013 15:11:40
32316,06/13/2013 4:47:41,06/20/2013 15:11:40
32317,06/13/2013 4:48:36,06/20/2013 15:11:40
32318,06/13/2013 4:49:21,06/20/2013 15:11:41
32319,06/13/2013 4:57:01,07/04/2013 3:07:36
32320,06/13/2013 5:07:14,06/29/2013 15:05:50
32321,06/13/2013 5:20:49,06/20/2013 15:11:41
32322,06/13/2013 5:22:14,06/20/2013 15:11:41
32323,06/13/2013 5:32:06,06/20/2013 15:11:41
32324,06/13/2013 5:56:15,06/20/2013 15:11:41
32325,06/13/2013 6:15:27,06/20/2013 15:11:41
32326,06/13/2013 6:39:06,06/20/2013 15:11:41
32327,06/13/2013 7:05:56,06/20/2013 15:11:42
32328,06/13/2013 7:07:58,06/20/2013 15:11:42
32329,06/13/2013 7:58:56,06/20/2013 15:11:42
32330,06/13/2013 8:15:39,06/20/2013 15:11:42
32331,06/13/2013 9:42:30,06/20/2013 15:11:42
32333,06/13/2013 13:48:33,06/20/2013 15:11:42
32334,06/13/2013 14:47:41,06/25/2013 11:36:56
32335,06/13/2013 15:28:12,06/21/2013 15:11:26
32336,06/13/2013 15:49:18,07/08/2013 3:10:37
32337,06/13/2013 15:50:48,06/21/2013 15:11:26
32338,06/13/2013 16:04:38,06/21/2013 15:11:27
32339,06/13/2013 16:19:28,06/21/2013 15:11:27
32340,06/13/2013 16:24:03,06/21/2013 15:11:27
32341,06/13/2013 16:51:24,06/21/2013 15:11:27
32342,06/13/2013 16:54:47,06/21/2013 15:11:27
32343,06/13/2013 17:08:13,06/21/2013 15:11:28
32344,06/13/2013 17:08:45,06/21/2013 15:11:28
32345,06/13/2013 17:08:51,06/21/2013 15:11:28
32346,06/13/2013 17:11:23,06/21/2013 15:11:28
32347,06/13/2013 17:16:35,06/21/2013 15:11:28
32348,06/13/2013 17:17:52,06/23/2013 0:25:25
32349,06/13/2013 17:19:01,07/07/2013 15:02:43
32350,06/13/2013 17:19:05,06/21/2013 15:11:29
32351,06/13/2013 17:19:20,06/21/2013 15:11:29
32352,06/13/2013 17:24:18,06/21/2013 15:11:29
32353,06/13/2013 17:24:20,06/28/2013 15:02:08
32354,06/13/2013 17:26:42,06/21/2013 15:11:29
32355,06/13/2013 17:29:26,06/21/2013 15:11:29
32356,06/13/2013 17:29:53,06/21/2013 15:11:29
32357,06/13/2013 17:30:39,06/24/2013 6:18:13
32358,06/13/2013 17:31:55,06/21/2013 15:11:30
32359,06/13/2013 17:35:18,06/21/2013 15:11:30
32360,06/13/2013 17:35:31,06/21/2013 15:11:30
32361,06/13/2013 17:36:26,06/21/2013 15:11:30
32362,06/13/2013 17:42:00,06/28/2013 15:02:09
32363,06/13/2013 17:43:21,06/21/2013 15:11:30
32364,06/13/2013 17:45:50,06/21/2013 15:11:30
32365,06/13/2013 17:47:13,06/21/2013 15:11:30
32366,06/13/2013 17:48:31,06/21/2013 15:11:30
32367,06/13/2013 17:52:18,06/21/2013 15:11:30
32368,06/13/2013 17:56:51,06/21/2013 15:11:30
32369,06/13/2013 17:59:14,06/21/2013 15:11:30
32370,06/13/2013 17:59:43,06/22/2013 15:48:30
32371,06/13/2013 18:02:11,06/21/2013 15:11:30
32372,06/13/2013 18:02:49,06/21/2013 15:11:30
32373,06/13/2013 18:03:35,06/21/2013 15:11:31
32374,06/13/2013 18:11:46,06/21/2013 15:11:31
32375,06/13/2013 18:12:33,06/30/2013 15:04:44
32376,06/13/2013 18:14:41,07/06/2013 15:47:24
32377,06/13/2013 18:16:49,06/21/2013 15:11:31
32378,06/13/2013 18:17:33,06/21/2013 15:11:31
32379,06/13/2013 18:17:41,06/21/2013 15:11:31
32380,06/13/2013 18:24:16,06/21/2013 15:11:31
32381,06/13/2013 18:25:22,06/21/2013 15:11:31
32382,06/13/2013 18:26:29,06/23/2013 20:14:00
32383,06/13/2013 18:26:33,06/21/2013 15:11:32
32384,06/13/2013 18:26:54,06/21/2013 15:11:32
32385,06/13/2013 18:28:26,06/21/2013 15:11:32
32386,06/13/2013 18:28:36,06/21/2013 15:11:33
32387,06/13/2013 18:29:09,06/21/2013 15:11:33
32388,06/13/2013 18:30:02,06/21/2013 17:21:58
32389,06/13/2013 18:30:57,06/21/2013 15:11:34
32390,06/13/2013 18:32:05,06/21/2013 15:11:35
32391,06/13/2013 18:32:37,06/21/2013 15:11:35
32392,06/13/2013 18:33:06,07/06/2013 17:05:40
32393,06/13/2013 18:33:07,06/21/2013 15:11:37
32394,06/13/2013 18:36:14,06/21/2013 15:11:37
32395,06/13/2013 18:36:19,06/21/2013 15:11:37
32396,06/13/2013 18:36:23,06/21/2013 15:11:37
32397,06/13/2013 18:42:51,06/21/2013 15:11:38
32398,06/13/2013 18:43:20,06/29/2013 15:05:50
32399,06/13/2013 18:44:47,06/21/2013 15:11:39
32400,06/13/2013 18:45:17,06/30/2013 20:40:48
32401,06/13/2013 18:46:46,06/21/2013 15:11:39
32402,06/13/2013 18:50:08,06/21/2013 15:11:40
32403,06/13/2013 18:52:01,06/28/2013 15:02:09
